ID,age,years_of_schooling,disable_person,gender,marital_status,in_house_position,education_level,region,area,house_owned_status,monthly_rent_payment,bedrooms,bathrooms,condition_roof,condition_floor,condition_walls,material_outside_wall,floor_material,roof_material,water_provision,electricity,toilet,cooking_energy,rubbish_disposal,Household_level_identifier,household_size,males_younger_12,males_older_12,female_younger_12,female_older_12,children_0_to_19,adult_below_65,adult_above_65,edu_male_head_years,edu_female_head_years,edu_avg_above_18,refrigerator,no_of_tablets,computer,television,mobilephone,no_of_mobile_phone,overcrowding,dependency,Target
ID_c5bfe390e,7.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,150000.0,2.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,a0a822586,4.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,15,0,14.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1,4.0
ID_f70aba49f,40.0,15.0,0.0,2.0,3.0,2.0,8.0,1.0,1.0,1.0,150000.0,2.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,a0a822586,4.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,15,0,14.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1,4.0
ID_8d1510a53,45.0,15.0,0.0,1.0,3.0,1.0,8.0,1.0,1.0,1.0,150000.0,2.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,a0a822586,4.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,15,0,14.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1,4.0
ID_c52da52d4,74.0,12.0,0.0,2.0,7.0,7.0,13.0,1.0,1.0,1.0,150000.0,2.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,a0a822586,4.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,15,0,14.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1,4.0
ID_4f75bf2e4,57.0,16.0,0.0,1.0,3.0,1.0,8.0,1.0,1.0,2.0,350000.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,b2ceb3e5c,3.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,16,0,16.5,1.0,3.0,0.0,1.0,1.0,4.0,1.0,.5,4.0
ID_dd93e20ec,17.0,10.0,0.0,2.0,7.0,3.0,4.0,1.0,1.0,2.0,350000.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,b2ceb3e5c,3.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,16,0,16.5,1.0,3.0,0.0,1.0,1.0,4.0,1.0,.5,4.0
ID_c8f69febe,40.0,17.0,0.0,2.0,3.0,2.0,8.0,1.0,1.0,2.0,350000.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,b2ceb3e5c,3.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,16,0,16.5,1.0,3.0,0.0,1.0,1.0,4.0,1.0,.5,4.0
ID_32e57e6be,41.0,14.0,0.0,2.0,2.0,1.0,8.0,1.0,1.0,3.0,270000.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,69bfa2895,3.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0,14,14.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,.5,4.0
ID_67204372d,8.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,270000.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,69bfa2895,3.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0,14,14.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,.5,4.0
ID_c946fea9c,44.0,14.0,0.0,1.0,2.0,2.0,8.0,1.0,1.0,3.0,270000.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,69bfa2895,3.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0,14,14.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,.5,4.0
ID_202c0a339,60.0,13.0,0.0,2.0,4.0,1.0,8.0,1.0,1.0,3.0,300000.0,4.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,bcc196e5a,3.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0,13,14.333332999999998,1.0,1.0,1.0,1.0,1.0,3.0,0.75,0,4.0
ID_0f688cf40,29.0,15.0,0.0,2.0,7.0,3.0,8.0,1.0,1.0,3.0,300000.0,4.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,bcc196e5a,3.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0,13,14.333332999999998,1.0,1.0,1.0,1.0,1.0,3.0,0.75,0,4.0
ID_d7af7b303,31.0,15.0,0.0,1.0,7.0,3.0,8.0,1.0,1.0,3.0,300000.0,4.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,bcc196e5a,3.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0,13,14.333332999999998,1.0,1.0,1.0,1.0,1.0,3.0,0.75,0,4.0
ID_c38cb27c5,42.0,11.0,0.0,1.0,7.0,3.0,0.0,1.0,1.0,2.0,250000.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,fca2c4361,3.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,6,0,9.333333,1.0,0.0,0.0,0.0,1.0,2.0,1.0,2,4.0
ID_7855a5880,67.0,6.0,0.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,250000.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,fca2c4361,3.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,6,0,9.333333,1.0,0.0,0.0,0.0,1.0,2.0,1.0,2,4.0
ID_6aee5943e,70.0,11.0,1.0,2.0,3.0,2.0,0.0,1.0,1.0,2.0,250000.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,fca2c4361,3.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,6,0,9.333333,1.0,0.0,0.0,0.0,1.0,2.0,1.0,2,4.0
ID_48c10ba80,89.0,0.0,0.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,150000.0,2.0,2.0,3.0,2.0,2.0,5.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2b1a06ddc,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0,0,6.5,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1,4.0
ID_1a283d51b,55.0,13.0,0.0,1.0,7.0,3.0,8.0,1.0,1.0,1.0,150000.0,2.0,2.0,3.0,2.0,2.0,5.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2b1a06ddc,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0,0,6.5,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1,4.0
ID_b20ab1829,40.0,9.0,0.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,150000.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,caa343c15,4.0,0.0,3.0,0.0,1.0,2.0,2.0,0.0,0,15,12.0,1.0,0.0,0.0,0.0,1.0,4.0,1.3333334,1,4.0
ID_aa4870ce2,17.0,9.0,0.0,1.0,7.0,3.0,4.0,1.0,1.0,1.0,150000.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,caa343c15,4.0,0.0,3.0,0.0,1.0,2.0,2.0,0.0,0,15,12.0,1.0,0.0,0.0,0.0,1.0,4.0,1.3333334,1,4.0
ID_b2c2feb03,15.0,8.0,0.0,1.0,7.0,3.0,4.0,1.0,1.0,1.0,150000.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,caa343c15,4.0,0.0,3.0,0.0,1.0,2.0,2.0,0.0,0,15,12.0,1.0,0.0,0.0,0.0,1.0,4.0,1.3333334,1,4.0
ID_f1b296d83,39.0,15.0,0.0,2.0,2.0,1.0,8.0,1.0,1.0,1.0,150000.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,caa343c15,4.0,0.0,3.0,0.0,1.0,2.0,2.0,0.0,0,15,12.0,1.0,0.0,0.0,0.0,1.0,4.0,1.3333334,1,4.0
ID_d573a95c2,66.0,11.0,0.0,2.0,5.0,1.0,0.0,1.0,1.0,1.0,150000.0,2.0,2.0,2.0,3.0,3.0,5.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,0b7ee52ff,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,11,11.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5,8,4.0
ID_b2e903868,35.0,6.0,0.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,130000.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,14aeb8605,5.0,1.0,2.0,0.0,2.0,2.0,3.0,0.0,0,4,6.0,1.0,0.0,0.0,1.0,1.0,4.0,2.5,.66666669,4.0
ID_084179406,13.0,6.0,0.0,1.0,7.0,6.0,3.0,1.0,1.0,3.0,130000.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,14aeb8605,5.0,1.0,2.0,0.0,2.0,2.0,3.0,0.0,0,4,6.0,1.0,0.0,0.0,1.0,1.0,4.0,2.5,.66666669,4.0
ID_3f2e2fa81,59.0,4.0,0.0,2.0,7.0,1.0,2.0,1.0,1.0,3.0,130000.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,14aeb8605,5.0,1.0,2.0,0.0,2.0,2.0,3.0,0.0,0,4,6.0,1.0,0.0,0.0,1.0,1.0,4.0,2.5,.66666669,4.0
ID_c3ae81c15,4.0,0.0,0.0,1.0,1.0,6.0,1.0,1.0,1.0,3.0,130000.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,14aeb8605,5.0,1.0,2.0,0.0,2.0,2.0,3.0,0.0,0,4,6.0,1.0,0.0,0.0,1.0,1.0,4.0,2.5,.66666669,4.0
ID_b31fa267f,30.0,8.0,0.0,1.0,2.0,5.0,4.0,1.0,1.0,3.0,130000.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,14aeb8605,5.0,1.0,2.0,0.0,2.0,2.0,3.0,0.0,0,4,6.0,1.0,0.0,0.0,1.0,1.0,4.0,2.5,.66666669,4.0
ID_afbc25a99,38.0,8.0,0.0,2.0,5.0,1.0,4.0,1.0,1.0,3.0,100000.0,1.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,07a5de1ba,3.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0,8,8.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,2,4.0
ID_cca2d38b1,15.0,7.0,0.0,1.0,7.0,3.0,4.0,1.0,1.0,3.0,100000.0,1.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,07a5de1ba,3.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0,8,8.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,2,4.0
ID_f3583bbf7,17.0,9.0,0.0,2.0,7.0,3.0,4.0,1.0,1.0,3.0,100000.0,1.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,07a5de1ba,3.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0,8,8.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,2,4.0
ID_072c16126,46.0,11.0,0.0,1.0,3.0,2.0,0.0,1.0,1.0,1.0,150000.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,5e72b4b07,3.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0,17,14.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,.5,4.0
ID_b3dd09090,43.0,17.0,0.0,2.0,3.0,1.0,9.0,1.0,1.0,1.0,150000.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,5e72b4b07,3.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0,17,14.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,.5,4.0
ID_121a92c4e,10.0,3.0,0.0,1.0,7.0,3.0,2.0,1.0,1.0,1.0,150000.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,5e72b4b07,3.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0,17,14.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,.5,4.0
ID_4cf6a7097,11.0,4.0,0.0,1.0,7.0,3.0,2.0,1.0,1.0,1.0,150000.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,288b0f0fa,3.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0,11,11.0,1.0,1.0,0.0,0.0,1.0,2.0,1.5,.5,4.0
ID_12e339d76,22.0,11.0,0.0,1.0,7.0,3.0,0.0,1.0,1.0,1.0,150000.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,288b0f0fa,3.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0,11,11.0,1.0,1.0,0.0,0.0,1.0,2.0,1.5,.5,4.0
ID_c9fa0b1a8,44.0,11.0,0.0,2.0,4.0,1.0,0.0,1.0,1.0,1.0,150000.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,288b0f0fa,3.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0,11,11.0,1.0,1.0,0.0,0.0,1.0,2.0,1.5,.5,4.0
ID_ccc920272,79.0,6.0,0.0,2.0,5.0,1.0,3.0,1.0,1.0,1.0,150000.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,ed19e63e8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,6,6.0,1.0,0.0,0.0,0.0,1.0,1.0,0.33333334,8,4.0
ID_cadf08b53,75.0,4.0,0.0,1.0,6.0,1.0,2.0,1.0,1.0,1.0,150000.0,4.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,bb809b379,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.25,8,4.0
ID_5be3504eb,78.0,4.0,0.0,2.0,6.0,1.0,2.0,1.0,1.0,1.0,150000.0,3.0,2.0,3.0,3.0,3.0,5.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,f954c1672,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0,4,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.66666669,1,4.0
ID_11c2487c3,53.0,8.0,0.0,1.0,7.0,3.0,4.0,1.0,1.0,1.0,150000.0,3.0,2.0,3.0,3.0,3.0,5.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,f954c1672,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0,4,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.66666669,1,4.0
ID_642ae6a8d,18.0,7.0,0.0,2.0,7.0,6.0,4.0,1.0,1.0,3.0,200000.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,c179fa326,6.0,1.0,2.0,0.0,3.0,2.0,3.0,1.0,14,0,11.5,1.0,0.0,0.0,1.0,1.0,4.0,2.0,1,4.0
ID_d483e2cc3,67.0,14.0,0.0,1.0,3.0,1.0,8.0,1.0,1.0,3.0,200000.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,c179fa326,6.0,1.0,2.0,0.0,3.0,2.0,3.0,1.0,14,0,11.5,1.0,0.0,0.0,1.0,1.0,4.0,2.0,1,4.0
ID_8881f94cf,44.0,6.0,0.0,1.0,4.0,3.0,3.0,1.0,1.0,3.0,200000.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,c179fa326,6.0,1.0,2.0,0.0,3.0,2.0,3.0,1.0,14,0,11.5,1.0,0.0,0.0,1.0,1.0,4.0,2.0,1,4.0
ID_45986680d,63.0,8.0,0.0,2.0,3.0,2.0,4.0,1.0,1.0,3.0,200000.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,c179fa326,6.0,1.0,2.0,0.0,3.0,2.0,3.0,1.0,14,0,11.5,1.0,0.0,0.0,1.0,1.0,4.0,2.0,1,4.0
ID_275651c54,20.0,11.0,0.0,2.0,7.0,6.0,0.0,1.0,1.0,3.0,200000.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,c179fa326,6.0,1.0,2.0,0.0,3.0,2.0,3.0,1.0,14,0,11.5,1.0,0.0,0.0,1.0,1.0,4.0,2.0,1,4.0
ID_fc8d5b445,1.0,0.0,0.0,1.0,1.0,6.0,1.0,1.0,1.0,3.0,200000.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,c179fa326,6.0,1.0,2.0,0.0,3.0,2.0,3.0,1.0,14,0,11.5,1.0,0.0,0.0,1.0,1.0,4.0,2.0,1,4.0
ID_d189a7af6,51.0,11.0,0.0,2.0,3.0,2.0,0.0,1.0,1.0,1.0,150000.0,4.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,ac94e73e6,4.0,0.0,1.0,0.0,3.0,1.0,3.0,0.0,15,0,13.0,1.0,2.0,0.0,0.0,1.0,4.0,1.0,.33333334,4.0
ID_530183555,13.0,6.0,0.0,2.0,7.0,3.0,3.0,1.0,1.0,1.0,150000.0,4.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,ac94e73e6,4.0,0.0,1.0,0.0,3.0,1.0,3.0,0.0,15,0,13.0,1.0,2.0,0.0,0.0,1.0,4.0,1.0,.33333334,4.0
ID_2a67a7630,55.0,15.0,0.0,1.0,3.0,1.0,8.0,1.0,1.0,1.0,150000.0,4.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,ac94e73e6,4.0,0.0,1.0,0.0,3.0,1.0,3.0,0.0,15,0,13.0,1.0,2.0,0.0,0.0,1.0,4.0,1.0,.33333334,4.0
ID_60eaa56fd,29.0,13.0,0.0,2.0,7.0,3.0,8.0,1.0,1.0,1.0,150000.0,4.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,ac94e73e6,4.0,0.0,1.0,0.0,3.0,1.0,3.0,0.0,15,0,13.0,1.0,2.0,0.0,0.0,1.0,4.0,1.0,.33333334,4.0
ID_fdf18bbee,21.0,14.0,0.0,2.0,7.0,6.0,8.0,1.0,1.0,1.0,90000.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,d9e9b591a,5.0,0.0,1.0,0.0,4.0,0.0,4.0,1.0,0,0,9.0,1.0,0.0,0.0,0.0,1.0,3.0,1.6666666,.25,2.0
ID_cba836ed8,47.0,8.0,0.0,1.0,4.0,3.0,4.0,1.0,1.0,1.0,90000.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,d9e9b591a,5.0,0.0,1.0,0.0,4.0,0.0,4.0,1.0,0,0,9.0,1.0,0.0,0.0,0.0,1.0,3.0,1.6666666,.25,2.0
ID_6031cb88d,49.0,9.0,0.0,2.0,4.0,3.0,4.0,1.0,1.0,1.0,90000.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,d9e9b591a,5.0,0.0,1.0,0.0,4.0,0.0,4.0,1.0,0,0,9.0,1.0,0.0,0.0,0.0,1.0,3.0,1.6666666,.25,2.0
ID_0bc817cb2,68.0,0.0,0.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,90000.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,d9e9b591a,5.0,0.0,1.0,0.0,4.0,0.0,4.0,1.0,0,0,9.0,1.0,0.0,0.0,0.0,1.0,3.0,1.6666666,.25,2.0
ID_1cfb76926,21.0,14.0,0.0,2.0,7.0,3.0,8.0,1.0,1.0,1.0,90000.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,d9e9b591a,5.0,0.0,1.0,0.0,4.0,0.0,4.0,1.0,0,0,9.0,1.0,0.0,0.0,0.0,1.0,3.0,1.6666666,.25,2.0
ID_85a393415,42.0,17.0,0.0,1.0,4.0,3.0,8.0,1.0,1.0,1.0,150000.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,52123171a,4.0,0.0,2.0,0.0,2.0,0.0,1.0,3.0,17,0,12.75,1.0,1.0,0.0,1.0,1.0,3.0,1.0,3,4.0
ID_5beff72a2,73.0,11.0,0.0,2.0,3.0,2.0,0.0,1.0,1.0,1.0,150000.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,52123171a,4.0,0.0,2.0,0.0,2.0,0.0,1.0,3.0,17,0,12.75,1.0,1.0,0.0,1.0,1.0,3.0,1.0,3,4.0
ID_137c34443,75.0,17.0,1.0,1.0,3.0,1.0,8.0,1.0,1.0,1.0,150000.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,52123171a,4.0,0.0,2.0,0.0,2.0,0.0,1.0,3.0,17,0,12.75,1.0,1.0,0.0,1.0,1.0,3.0,1.0,3,4.0
ID_2ab9e1c17,97.0,6.0,1.0,2.0,6.0,8.0,3.0,1.0,1.0,1.0,150000.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,52123171a,4.0,0.0,2.0,0.0,2.0,0.0,1.0,3.0,17,0,12.75,1.0,1.0,0.0,1.0,1.0,3.0,1.0,3,4.0
ID_651377e3e,7.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,260000.0,3.0,2.0,3.0,3.0,2.0,5.0,6.0,1.0,2.0,1.0,2.0,3.0,1.0,81cfc3f8c,4.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,10,0,9.5,1.0,3.0,0.0,0.0,1.0,5.0,2.0,1,4.0
ID_8296b0e0e,33.0,9.0,0.0,2.0,2.0,2.0,4.0,1.0,1.0,3.0,260000.0,3.0,2.0,3.0,3.0,2.0,5.0,6.0,1.0,2.0,1.0,2.0,3.0,1.0,81cfc3f8c,4.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,10,0,9.5,1.0,3.0,0.0,0.0,1.0,5.0,2.0,1,4.0
ID_22d324777,34.0,10.0,0.0,1.0,2.0,1.0,4.0,1.0,1.0,3.0,260000.0,3.0,2.0,3.0,3.0,2.0,5.0,6.0,1.0,2.0,1.0,2.0,3.0,1.0,81cfc3f8c,4.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,10,0,9.5,1.0,3.0,0.0,0.0,1.0,5.0,2.0,1,4.0
ID_272bdf973,13.0,6.0,0.0,1.0,7.0,3.0,3.0,1.0,1.0,3.0,260000.0,3.0,2.0,3.0,3.0,2.0,5.0,6.0,1.0,2.0,1.0,2.0,3.0,1.0,81cfc3f8c,4.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,10,0,9.5,1.0,3.0,0.0,0.0,1.0,5.0,2.0,1,4.0
ID_9129298f7,70.0,14.0,0.0,2.0,3.0,1.0,8.0,1.0,1.0,1.0,150000.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2d9be16e2,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0,14,12.5,1.0,1.0,1.0,0.0,1.0,2.0,0.66666669,8,4.0
ID_fc85fdf77,72.0,11.0,0.0,1.0,3.0,2.0,0.0,1.0,1.0,1.0,150000.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2d9be16e2,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0,14,12.5,1.0,1.0,1.0,0.0,1.0,2.0,0.66666669,8,4.0
ID_643247b47,6.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,564834.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,d8df976c0,4.0,2.0,1.0,0.0,1.0,2.0,2.0,0.0,0,15,13.5,1.0,0.0,1.0,0.0,1.0,2.0,1.3333334,1,4.0
ID_d0d07c405,38.0,12.0,0.0,1.0,3.0,2.0,13.0,1.0,1.0,2.0,564834.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,d8df976c0,4.0,2.0,1.0,0.0,1.0,2.0,2.0,0.0,0,15,13.5,1.0,0.0,1.0,0.0,1.0,2.0,1.3333334,1,4.0
ID_39a4bc834,5.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,564834.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,d8df976c0,4.0,2.0,1.0,0.0,1.0,2.0,2.0,0.0,0,15,13.5,1.0,0.0,1.0,0.0,1.0,2.0,1.3333334,1,4.0
ID_28fd4d90b,42.0,15.0,0.0,2.0,3.0,1.0,8.0,1.0,1.0,2.0,564834.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,d8df976c0,4.0,2.0,1.0,0.0,1.0,2.0,2.0,0.0,0,15,13.5,1.0,0.0,1.0,0.0,1.0,2.0,1.3333334,1,4.0
ID_1440088c1,10.0,3.0,0.0,1.0,7.0,3.0,2.0,1.0,1.0,2.0,270000.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,51f90290c,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,7,7.0,1.0,0.0,0.0,0.0,1.0,2.0,0.66666669,1,3.0
ID_39f0d4e07,49.0,7.0,0.0,2.0,5.0,1.0,4.0,1.0,1.0,2.0,270000.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,51f90290c,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,7,7.0,1.0,0.0,0.0,0.0,1.0,2.0,0.66666669,1,3.0
